year,round,from_country_id,to_country_id,from_country,to_country,total_points,tele_points,jury_points
1961,final,gb,nl,gb,nl,0,,
1961,final,gb,de,gb,de,0,,
1961,final,gb,se,gb,se,0,,
1961,final,gb,at,gb,at,1,,
1961,final,gb,be,gb,be,0,,
1961,final,yu,lu,yu,lu,5,,
1961,final,yu,gb,yu,gb,0,,
1961,final,yu,ch,yu,ch,1,,
1961,final,yu,fr,yu,fr,0,,
1961,final,yu,dk,yu,dk,0,,
1961,final,yu,it,yu,it,1,,
1961,final,yu,no,yu,no,1,,
1961,final,yu,yu,yu,yu,0,,
1961,final,yu,es,yu,es,0,,
1961,final,yu,mc,yu,mc,0,,
1961,final,yu,fi,yu,fi,0,,
1961,final,yu,nl,yu,nl,2,,
1961,final,yu,de,yu,de,0,,
1961,final,yu,se,yu,se,0,,
1961,final,yu,at,yu,at,0,,
1961,final,yu,be,yu,be,0,,
1962,final,at,fr,at,fr,2,,
1962,final,at,mc,at,mc,3,,
1962,final,at,lu,at,lu,1,,
1962,final,at,yu,at,yu,0,,
1962,final,at,gb,at,gb,0,,
1962,final,at,de,at,de,0,,
1962,final,at,fi,at,fi,0,,
1962,final,at,se,at,se,0,,
1962,final,at,it,at,it,0,,
1962,final,at,dk,at,dk,0,,
1962,final,at,no,at,no,0,,
1962,final,at,ch,at,ch,0,,
1962,final,at,be,at,be,0,,
1962,final,at,es,at,es,0,,
1962,final,at,at,at,at,0,,
1962,final,at,nl,at,nl,0,,
1962,final,be,fr,be,fr,2,,
1962,final,be,mc,be,mc,0,,
1962,final,be,lu,be,lu,3,,
1962,final,be,yu,be,yu,1,,
1962,final,be,gb,be,gb,0,,
1962,final,be,de,be,de,0,,
1962,final,be,fi,be,fi,0,,
1962,final,be,se,be,se,0,,
1962,final,be,it,be,it,0,,
1962,final,be,dk,be,dk,0,,
1962,final,be,no,be,no,0,,
1962,final,be,ch,be,ch,0,,
1962,final,be,be,be,be,0,,
1962,final,be,es,be,es,0,,
1962,final,be,at,be,at,0,,
1962,final,be,nl,be,nl,0,,
1962,final,dk,fr,dk,fr,0,,
1962,final,dk,mc,dk,mc,0,,
1962,final,dk,lu,dk,lu,0,,
1962,final,dk,yu,dk,yu,0,,
1962,final,dk,gb,dk,gb,2,,
1962,final,dk,de,dk,de,1,,
1962,final,dk,fi,dk,fi,0,,
1962,final,dk,se,dk,se,3,,
1962,final,dk,it,dk,it,0,,
1962,final,dk,dk,dk,dk,0,,
1962,final,dk,no,dk,no,0,,
1962,final,dk,ch,dk,ch,0,,
1962,final,dk,be,dk,be,0,,
1962,final,dk,es,dk,es,0,,
1962,final,dk,at,dk,at,0,,
1962,final,dk,nl,dk,nl,0,,
1962,final,fi,fr,fi,fr,0,,
1962,final,fi,mc,fi,mc,0,,
1962,final,fi,lu,fi,lu,0,,
1962,final,fi,yu,fi,yu,1,,
1962,final,fi,gb,fi,gb,3,,
1962,final,fi,de,fi,de,2,,
1962,final,fi,fi,fi,fi,0,,
1962,final,fi,se,fi,se,0,,
1962,final,fi,it,fi,it,0,,
1962,final,fi,dk,fi,dk,0,,
1962,final,fi,no,fi,no,0,,
1962,final,fi,ch,fi,ch,0,,
1962,final,fi,be,fi,be,0,,
1962,final,fi,es,fi,es,0,,
1962,final,fi,at,fi,at,0,,
1962,final,fi,nl,fi,nl,0,,
1962,final,fr,fr,fr,fr,0,,
1962,final,fr,mc,fr,mc,1,,
1962,final,fr,lu,fr,lu,0,,
1962,final,fr,yu,fr,yu,3,,
1962,final,fr,gb,fr,gb,0,,
1962,final,fr,de,fr,de,0,,
1962,final,fr,fi,fr,fi,0,,
1962,final,fr,se,fr,se,0,,
1962,final,fr,it,fr,it,0,,
1962,final,fr,dk,fr,dk,0,,
1962,final,fr,no,fr,no,2,,
1962,final,fr,ch,fr,ch,0,,
1962,final,fr,be,fr,be,0,,
1962,final,fr,es,fr,es,0,,
1962,final,fr,at,fr,at,0,,
1962,final,fr,nl,fr,nl,0,,
1962,final,de,fr,de,fr,3,,
1962,final,de,mc,de,mc,1,,
1962,final,de,lu,de,lu,0,,
1962,final,de,yu,de,yu,0,,
1962,final,de,gb,de,gb,0,,
1962,final,de,de,de,de,0,,
1962,final,de,fi,de,fi,0,,
1962,final,de,se,de,se,0,,
1962,final,de,it,de,it,0,,
1962,final,de,dk,de,dk,0,,
1962,final,de,no,de,no,0,,
1962,final,de,ch,de,ch,2,,
1962,final,de,be,de,be,0,,
1962,final,de,es,de,es,0,,
1962,final,de,at,de,at,0,,
1962,final,de,nl,de,nl,0,,
1962,final,it,fr,it,fr,2,,
1962,final,it,mc,it,mc,0,,
1962,final,it,lu,it,lu,0,,
1962,final,it,yu,it,yu,3,,
1962,final,it,gb,it,gb,0,,
1962,final,it,de,it,de,0,,
1962,final,it,fi,it,fi,0,,
1962,final,it,se,it,se,0,,
1962,final,it,it,it,it,0,,
1962,final,it,dk,it,dk,1,,
1962,final,it,no,it,no,0,,
1962,final,it,ch,it,ch,0,,
1962,final,it,be,it,be,0,,
1962,final,it,es,it,es,0,,
1962,final,it,at,it,at,0,,
1962,final,it,nl,it,nl,0,,
1962,final,lu,fr,lu,fr,1,,
1962,final,lu,mc,lu,mc,3,,
1962,final,lu,lu,lu,lu,0,,
1962,final,lu,yu,lu,yu,0,,
1962,final,lu,gb,lu,gb,0,,
1962,final,lu,de,lu,de,0,,
1962,final,lu,fi,lu,fi,0,,
1962,final,lu,se,lu,se,0,,
1962,final,lu,it,lu,it,2,,
1962,final,lu,dk,lu,dk,0,,
1962,final,lu,no,lu,no,0,,
1962,final,lu,ch,lu,ch,0,,
1962,final,lu,be,lu,be,0,,
1962,final,lu,es,lu,es,0,,
1962,final,lu,at,lu,at,0,,
1962,final,lu,nl,lu,nl,0,,
1962,final,mc,fr,mc,fr,1,,
1962,final,mc,mc,mc,mc,0,,
1962,final,mc,lu,mc,lu,3,,
1962,final,mc,yu,mc,yu,0,,
1962,final,mc,gb,mc,gb,0,,
1962,final,mc,de,mc,de,2,,
1962,final,mc,fi,mc,fi,0,,
1962,final,mc,se,mc,se,0,,
1962,final,mc,it,mc,it,0,,
1962,final,mc,dk,mc,dk,0,,
1962,final,mc,no,mc,no,0,,
1962,final,mc,ch,mc,ch,0,,
1962,final,mc,be,mc,be,0,,
1962,final,mc,es,mc,es,0,,
1962,final,mc,at,mc,at,0,,
1962,final,mc,nl,mc,nl,0,,
1962,final,nl,fr,nl,fr,0,,
1962,final,nl,mc,nl,mc,3,,
1962,final,nl,lu,nl,lu,0,,
1962,final,nl,yu,nl,yu,0,,
1962,final,nl,gb,nl,gb,0,,
1962,final,nl,de,nl,de,2,,
1962,final,nl,fi,nl,fi,0,,
1962,final,nl,se,nl,se,1,,
1962,final,nl,it,nl,it,0,,
1962,final,nl,dk,nl,dk,0,,
1962,final,nl,no,nl,no,0,,
1962,final,nl,ch,nl,ch,0,,
1962,final,nl,be,nl,be,0,,
1962,final,nl,es,nl,es,0,,
1962,final,nl,at,nl,at,0,,
1962,final,nl,nl,nl,nl,0,,
1962,final,no,fr,no,fr,3,,
1962,final,no,mc,no,mc,2,,
1962,final,no,lu,no,lu,0,,
1962,final,no,yu,no,yu,0,,
1962,final,no,gb,no,gb,0,,
1962,final,no,de,no,de,0,,
1962,final,no,fi,no,fi,1,,
1962,final,no,se,no,se,0,,
1962,final,no,it,no,it,0,,
1962,final,no,dk,no,dk,0,,
1962,final,no,no,no,no,0,,
1962,final,no,ch,no,ch,0,,
1962,final,no,be,no,be,0,,
1962,final,no,es,no,es,0,,
1962,final,no,at,no,at,0,,
1962,final,no,nl,no,nl,0,,
1962,final,es,fr,es,fr,2,,
1962,final,es,mc,es,mc,0,,
1962,final,es,lu,es,lu,3,,
1962,final,es,yu,es,yu,0,,
1962,final,es,gb,es,gb,1,,
1962,final,es,de,es,de,0,,
1962,final,es,fi,es,fi,0,,
1962,final,es,se,es,se,0,,
1962,final,es,it,es,it,0,,
1962,final,es,dk,es,dk,0,,
1962,final,es,no,es,no,0,,
1962,final,es,ch,es,ch,0,,
1962,final,es,be,es,be,0,,
1962,final,es,es,es,es,0,,
1962,final,es,at,es,at,0,,
1962,final,es,nl,es,nl,0,,
1962,final,se,fr,se,fr,3,,
1962,final,se,mc,se,mc,0,,
1962,final,se,lu,se,lu,0,,
1962,final,se,yu,se,yu,2,,
1962,final,se,gb,se,gb,0,,
1962,final,se,de,se,de,0,,
1962,final,se,fi,se,fi,0,,
1962,final,se,se,se,se,0,,
1962,final,se,it,se,it,0,,
1962,final,se,dk,se,dk,1,,
1962,final,se,no,se,no,0,,
1962,final,se,ch,se,ch,0,,
1962,final,se,be,se,be,0,,
1962,final,se,es,se,es,0,,
1962,final,se,at,se,at,0,,
1962,final,se,nl,se,nl,0,,
1962,final,ch,fr,ch,fr,3,,
1962,final,ch,mc,ch,mc,0,,
1962,final,ch,lu,ch,lu,1,,
1962,final,ch,yu,ch,yu,0,,
1962,final,ch,gb,ch,gb,2,,
1962,final,ch,de,ch,de,0,,
1962,final,ch,fi,ch,fi,0,,
1962,final,ch,se,ch,se,0,,
1962,final,ch,it,ch,it,0,,
1962,final,ch,dk,ch,dk,0,,
1962,final,ch,no,ch,no,0,,
1962,final,ch,ch,ch,ch,0,,
1962,final,ch,be,ch,be,0,,
1962,final,ch,es,ch,es,0,,
1962,final,ch,at,ch,at,0,,
1962,final,ch,nl,ch,nl,0,,
1962,final,gb,fr,gb,fr,1,,
1962,final,gb,mc,gb,mc,0,,
1962,final,gb,lu,gb,lu,0,,
1962,final,gb,yu,gb,yu,0,,
1962,final,gb,gb,gb,gb,0,,
1962,final,gb,de,gb,de,2,,
1962,final,gb,fi,gb,fi,3,,
1962,final,gb,se,gb,se,0,,
1962,final,gb,it,gb,it,0,,
1962,final,gb,dk,gb,dk,0,,
1962,final,gb,no,gb,no,0,,
1962,final,gb,ch,gb,ch,0,,
1962,final,gb,be,gb,be,0,,
1962,final,gb,es,gb,es,0,,
1962,final,gb,at,gb,at,0,,
1962,final,gb,nl,gb,nl,0,,
1962,final,yu,fr,yu,fr,3,,
1962,final,yu,mc,yu,mc,0,,
1962,final,yu,lu,yu,lu,0,,
1962,final,yu,yu,yu,yu,0,,
1962,final,yu,gb,yu,gb,2,,
1962,final,yu,de,yu,de,0,,
1962,final,yu,fi,yu,fi,0,,
1962,final,yu,se,yu,se,0,,
1962,final,yu,it,yu,it,1,,
1962,final,yu,dk,yu,dk,0,,
1962,final,yu,no,yu,no,0,,
1962,final,yu,ch,yu,ch,0,,
1962,final,yu,be,yu,be,0,,
1962,final,yu,es,yu,es,0,,
1962,final,yu,at,yu,at,0,,
1962,final,yu,nl,yu,nl,0,,
1963,final,at,dk,at,dk,3,,
1963,final,at,ch,at,ch,5,,
1963,final,at,it,at,it,0,,
1963,final,at,gb,at,gb,0,,
1963,final,at,fr,at,fr,2,,
1963,final,at,mc,at,mc,1,,
1963,final,at,at,at,at,0,,
1963,final,at,lu,at,lu,0,,
1963,final,at,de,at,de,0,,
1963,final,at,be,at,be,4,,
1963,final,at,yu,at,yu,0,,
1963,final,at,es,at,es,0,,
1963,final,at,nl,at,nl,0,,
1963,final,at,no,at,no,0,,
1963,final,at,fi,at,fi,0,,
1963,final,at,se,at,se,0,,
1963,final,be,dk,be,dk,5,,
1963,final,be,ch,be,ch,4,,
1963,final,be,it,be,it,3,,
1963,final,be,gb,be,gb,0,,
1963,final,be,fr,be,fr,1,,
1963,final,be,mc,be,mc,0,,
1963,final,be,at,be,at,2,,
1963,final,be,lu,be,lu,0,,
1963,final,be,de,be,de,0,,
1963,final,be,be,be,be,0,,
1963,final,be,yu,be,yu,0,,
1963,final,be,es,be,es,0,,
1963,final,be,nl,be,nl,0,,
1963,final,be,no,be,no,0,,
1963,final,be,fi,be,fi,0,,
1963,final,be,se,be,se,0,,
1963,final,dk,dk,dk,dk,0,,
1963,final,dk,ch,dk,ch,4,,
1963,final,dk,it,dk,it,5,,
1963,final,dk,gb,dk,gb,3,,
1963,final,dk,fr,dk,fr,0,,
1963,final,dk,mc,dk,mc,0,,
1963,final,dk,at,dk,at,1,,
1963,final,dk,lu,dk,lu,2,,
1963,final,dk,de,dk,de,0,,
1963,final,dk,be,dk,be,0,,
1963,final,dk,yu,dk,yu,0,,
1963,final,dk,es,dk,es,0,,
1963,final,dk,nl,dk,nl,0,,
1963,final,dk,no,dk,no,0,,
1963,final,dk,fi,dk,fi,0,,
1963,final,dk,se,dk,se,0,,
1963,final,fi,dk,fi,dk,5,,
1963,final,fi,ch,fi,ch,0,,
1963,final,fi,it,fi,it,2,,
1963,final,fi,gb,fi,gb,3,,
1963,final,fi,fr,fi,fr,0,,
1963,final,fi,mc,fi,mc,0,,
1963,final,fi,at,fi,at,4,,
1963,final,fi,lu,fi,lu,1,,
1963,final,fi,de,fi,de,0,,
1963,final,fi,be,fi,be,0,,
1963,final,fi,yu,fi,yu,0,,
1963,final,fi,es,fi,es,0,,
1963,final,fi,nl,fi,nl,0,,
1963,final,fi,no,fi,no,0,,
1963,final,fi,fi,fi,fi,0,,
1963,final,fi,se,fi,se,0,,
1963,final,fr,dk,fr,dk,0,,
1963,final,fr,ch,fr,ch,0,,
1963,final,fr,it,fr,it,0,,
1963,final,fr,gb,fr,gb,3,,
1963,final,fr,fr,fr,fr,0,,
1963,final,fr,mc,fr,mc,5,,
1963,final,fr,at,fr,at,2,,
1963,final,fr,lu,fr,lu,4,,
1963,final,fr,de,fr,de,0,,
1963,final,fr,be,fr,be,0,,
1963,final,fr,yu,fr,yu,1,,
1963,final,fr,es,fr,es,0,,
1963,final,fr,nl,fr,nl,0,,
1963,final,fr,no,fr,no,0,,
1963,final,fr,fi,fr,fi,0,,
1963,final,fr,se,fr,se,0,,
1963,final,de,dk,de,dk,2,,
1963,final,de,ch,de,ch,4,,
1963,final,de,it,de,it,0,,
1963,final,de,gb,de,gb,0,,
1963,final,de,fr,de,fr,1,,
1963,final,de,mc,de,mc,5,,
1963,final,de,at,de,at,0,,
1963,final,de,lu,de,lu,3,,
1963,final,de,de,de,de,0,,
1963,final,de,be,de,be,0,,
1963,final,de,yu,de,yu,0,,
1963,final,de,es,de,es,0,,
1963,final,de,nl,de,nl,0,,
1963,final,de,no,de,no,0,,
1963,final,de,fi,de,fi,0,,
1963,final,de,se,de,se,0,,
1963,final,it,dk,it,dk,2,,
1963,final,it,ch,it,ch,5,,
1963,final,it,it,it,it,0,,
1963,final,it,gb,it,gb,0,,
1963,final,it,fr,it,fr,4,,
1963,final,it,mc,it,mc,3,,
1963,final,it,at,it,at,0,,
1963,final,it,lu,it,lu,1,,
1963,final,it,de,it,de,0,,
1963,final,it,be,it,be,0,,
1963,final,it,yu,it,yu,0,,
1963,final,it,es,it,es,0,,
1963,final,it,nl,it,nl,0,,
1963,final,it,no,it,no,0,,
1963,final,it,fi,it,fi,0,,
1963,final,it,se,it,se,0,,
1963,final,lu,dk,lu,dk,5,,
1963,final,lu,ch,lu,ch,3,,
1963,final,lu,it,lu,it,4,,
1963,final,lu,gb,lu,gb,0,,
1963,final,lu,fr,lu,fr,1,,
1963,final,lu,mc,lu,mc,2,,
1963,final,lu,at,lu,at,0,,
1963,final,lu,lu,lu,lu,0,,
1963,final,lu,de,lu,de,0,,
1963,final,lu,be,lu,be,0,,
1963,final,lu,yu,lu,yu,0,,
1963,final,lu,es,lu,es,0,,
1963,final,lu,nl,lu,nl,0,,
1963,final,lu,no,lu,no,0,,
1963,final,lu,fi,lu,fi,0,,
1963,final,lu,se,lu,se,0,,
1963,final,mc,dk,mc,dk,0,,
1963,final,mc,ch,mc,ch,4,,
1963,final,mc,it,mc,it,5,,
1963,final,mc,gb,mc,gb,1,,
1963,final,mc,fr,mc,fr,2,,
1963,final,mc,mc,mc,mc,0,,
1963,final,mc,at,mc,at,0,,
1963,final,mc,lu,mc,lu,0,,
1963,final,mc,de,mc,de,3,,
1963,final,mc,be,mc,be,0,,
1963,final,mc,yu,mc,yu,0,,
1963,final,mc,es,mc,es,0,,
1963,final,mc,nl,mc,nl,0,,
1963,final,mc,no,mc,no,0,,
1963,final,mc,fi,mc,fi,0,,
1963,final,mc,se,mc,se,0,,
1963,final,nl,dk,nl,dk,5,,
1963,final,nl,ch,nl,ch,0,,
1963,final,nl,it,nl,it,1,,
1963,final,nl,gb,nl,gb,3,,
1963,final,nl,fr,nl,fr,4,,
1963,final,nl,mc,nl,mc,2,,
1963,final,nl,at,nl,at,0,,
1963,final,nl,lu,nl,lu,0,,
1963,final,nl,de,nl,de,0,,
1963,final,nl,be,nl,be,0,,
1963,final,nl,yu,nl,yu,0,,
1963,final,nl,es,nl,es,0,,
1963,final,nl,nl,nl,nl,0,,
1963,final,nl,no,nl,no,0,,
1963,final,nl,fi,nl,fi,0,,
1963,final,nl,se,nl,se,0,,
1963,final,no,dk,no,dk,4,,
1963,final,no,ch,no,ch,1,,
1963,final,no,it,no,it,3,,
1963,final,no,gb,no,gb,5,,
1963,final,no,fr,no,fr,0,,
1963,final,no,mc,no,mc,0,,
1963,final,no,at,no,at,0,,
1963,final,no,lu,no,lu,0,,
1963,final,no,de,no,de,2,,
1963,final,no,be,no,be,0,,
1963,final,no,yu,no,yu,0,,
1963,final,no,es,no,es,0,,
1963,final,no,nl,no,nl,0,,
1963,final,no,no,no,no,0,,
1963,final,no,fi,no,fi,0,,
1963,final,no,se,no,se,0,,
1963,final,es,dk,es,dk,0,,
1963,final,es,ch,es,ch,4,,
1963,final,es,it,es,it,3,,
1963,final,es,gb,es,gb,5,,
1963,final,es,fr,es,fr,1,,
1963,final,es,mc,es,mc,0,,
1963,final,es,at,es,at,0,,
1963,final,es,lu,es,lu,0,,
1963,final,es,de,es,de,0,,
1963,final,es,be,es,be,0,,
1963,final,es,yu,es,yu,2,,
1963,final,es,es,es,es,0,,
1963,final,es,nl,es,nl,0,,
1963,final,es,no,es,no,0,,
1963,final,es,fi,es,fi,0,,
1963,final,es,se,es,se,0,,
1963,final,se,dk,se,dk,5,,
1963,final,se,ch,se,ch,1,,
1963,final,se,it,se,it,0,,
1963,final,se,gb,se,gb,2,,
1963,final,se,fr,se,fr,0,,
1963,final,se,mc,se,mc,4,,
1963,final,se,at,se,at,3,,
1963,final,se,lu,se,lu,0,,
1963,final,se,de,se,de,0,,
1963,final,se,be,se,be,0,,
1963,final,se,yu,se,yu,0,,
1963,final,se,es,se,es,0,,
1963,final,se,nl,se,nl,0,,
1963,final,se,no,se,no,0,,
1963,final,se,fi,se,fi,0,,
1963,final,se,se,se,se,0,,
1963,final,ch,dk,ch,dk,3,,
1963,final,ch,ch,ch,ch,0,,
1963,final,ch,it,ch,it,5,,
1963,final,ch,gb,ch,gb,0,,
1963,final,ch,fr,ch,fr,4,,
1963,final,ch,mc,ch,mc,1,,
1963,final,ch,at,ch,at,0,,
1963,final,ch,lu,ch,lu,2,,
1963,final,ch,de,ch,de,0,,
1963,final,ch,be,ch,be,0,,
1963,final,ch,yu,ch,yu,0,,
1963,final,ch,es,ch,es,0,,
1963,final,ch,nl,ch,nl,0,,
1963,final,ch,no,ch,no,0,,
1963,final,ch,fi,ch,fi,0,,
1963,final,ch,se,ch,se,0,,
1963,final,gb,dk,gb,dk,3,,
1963,final,gb,ch,gb,ch,5,,
1963,final,gb,it,gb,it,2,,
1963,final,gb,gb,gb,gb,0,,
1963,final,gb,fr,gb,fr,0,,
1963,final,gb,mc,gb,mc,1,,
1963,final,gb,at,gb,at,4,,
1963,final,gb,lu,gb,lu,0,,
1963,final,gb,de,gb,de,0,,
1963,final,gb,be,gb,be,0,,
1963,final,gb,yu,gb,yu,0,,
1963,final,gb,es,gb,es,0,,
1963,final,gb,nl,gb,nl,0,,
1963,final,gb,no,gb,no,0,,
1963,final,gb,fi,gb,fi,0,,
1963,final,gb,se,gb,se,0,,
1963,final,yu,dk,yu,dk,0,,
1963,final,yu,ch,yu,ch,0,,
1963,final,yu,it,yu,it,4,,
1963,final,yu,gb,yu,gb,3,,
1963,final,yu,fr,yu,fr,5,,
1963,final,yu,mc,yu,mc,1,,
1963,final,yu,at,yu,at,0,,
1963,final,yu,lu,yu,lu,0,,
1963,final,yu,de,yu,de,0,,
1963,final,yu,be,yu,be,0,,
1963,final,yu,yu,yu,yu,0,,
1963,final,yu,es,yu,es,2,,
1963,final,yu,nl,yu,nl,0,,
1963,final,yu,no,yu,no,0,,
1963,final,yu,fi,yu,fi,0,,
1963,final,yu,se,yu,se,0,,
1964,final,at,it,at,it,5,,
1964,final,at,gb,at,gb,1,,
1964,final,at,mc,at,mc,0,,
1964,final,at,lu,at,lu,0,,
1964,final,at,fr,at,fr,3,,
1964,final,at,at,at,at,0,,
1964,final,at,fi,at,fi,0,,
1964,final,at,no,at,no,0,,
1964,final,at,dk,at,dk,0,,
1964,final,at,nl,at,nl,0,,
1964,final,at,be,at,be,0,,
1964,final,at,es,at,es,0,,
1964,final,at,de,at,de,0,,
1964,final,at,pt,at,pt,0,,
1964,final,at,yu,at,yu,0,,
1964,final,at,ch,at,ch,0,,
1964,final,be,it,be,it,5,,
1964,final,be,gb,be,gb,0,,
1964,final,be,mc,be,mc,3,,
1964,final,be,lu,be,lu,0,,
1964,final,be,fr,be,fr,0,,
1964,final,be,at,be,at,1,,
1964,final,be,fi,be,fi,0,,
1964,final,be,no,be,no,0,,
1964,final,be,dk,be,dk,0,,
1964,final,be,nl,be,nl,0,,
1964,final,be,be,be,be,0,,
1964,final,be,es,be,es,0,,
1964,final,be,de,be,de,0,,
1964,final,be,pt,be,pt,0,,
1964,final,be,yu,be,yu,0,,
1964,final,be,ch,be,ch,0,,
1964,final,dk,it,dk,it,0,,
1964,final,dk,gb,dk,gb,0,,
1964,final,dk,mc,dk,mc,0,,
1964,final,dk,lu,dk,lu,0,,
1964,final,dk,fr,dk,fr,0,,
1964,final,dk,at,dk,at,0,,
1964,final,dk,fi,dk,fi,3,,
1964,final,dk,no,dk,no,5,,
1964,final,dk,dk,dk,dk,0,,
1964,final,dk,nl,dk,nl,1,,
1964,final,dk,be,dk,be,0,,
1964,final,dk,es,dk,es,0,,
1964,final,dk,de,dk,de,0,,
1964,final,dk,pt,dk,pt,0,,
1964,final,dk,yu,dk,yu,0,,
1964,final,dk,ch,dk,ch,0,,
1964,final,fi,it,fi,it,5,,
1964,final,fi,gb,fi,gb,3,,
1964,final,fi,mc,fi,mc,0,,
1964,final,fi,lu,fi,lu,0,,
1964,final,fi,fr,fi,fr,0,,
1964,final,fi,at,fi,at,0,,
1964,final,fi,fi,fi,fi,0,,
1964,final,fi,no,fi,no,1,,
1964,final,fi,dk,fi,dk,0,,
1964,final,fi,nl,fi,nl,0,,
1964,final,fi,be,fi,be,0,,
1964,final,fi,es,fi,es,0,,
1964,final,fi,de,fi,de,0,,
1964,final,fi,pt,fi,pt,0,,
1964,final,fi,yu,fi,yu,0,,
1964,final,fi,ch,fi,ch,0,,
1964,final,fr,it,fr,it,0,,
1964,final,fr,gb,fr,gb,1,,
1964,final,fr,mc,fr,mc,5,,
1964,final,fr,lu,fr,lu,3,,
1964,final,fr,fr,fr,fr,0,,
1964,final,fr,at,fr,at,0,,
1964,final,fr,fi,fr,fi,0,,
1964,final,fr,no,fr,no,0,,
1964,final,fr,dk,fr,dk,0,,
1964,final,fr,nl,fr,nl,0,,
1964,final,fr,be,fr,be,0,,
1964,final,fr,es,fr,es,0,,
1964,final,fr,de,fr,de,0,,
1964,final,fr,pt,fr,pt,0,,
1964,final,fr,yu,fr,yu,0,,
1964,final,fr,ch,fr,ch,0,,
1964,final,de,it,de,it,3,,
1964,final,de,gb,de,gb,1,,
1964,final,de,mc,de,mc,0,,
1964,final,de,lu,de,lu,5,,
1964,final,de,fr,de,fr,0,,
1964,final,de,at,de,at,0,,
1964,final,de,fi,de,fi,0,,
1964,final,de,no,de,no,0,,
1964,final,de,dk,de,dk,0,,
1964,final,de,nl,de,nl,0,,
1964,final,de,be,de,be,0,,
1964,final,de,es,de,es,0,,
1964,final,de,de,de,de,0,,
1964,final,de,pt,de,pt,0,,
1964,final,de,yu,de,yu,0,,
1964,final,de,ch,de,ch,0,,
1964,final,it,it,it,it,0,,
1964,final,it,gb,it,gb,0,,
1964,final,it,mc,it,mc,0,,
1964,final,it,lu,it,lu,3,,
1964,final,it,fr,it,fr,0,,
1964,final,it,at,it,at,5,,
1964,final,it,fi,it,fi,0,,
1964,final,it,no,it,no,0,,
1964,final,it,dk,it,dk,0,,
1964,final,it,nl,it,nl,0,,
1964,final,it,be,it,be,0,,
1964,final,it,es,it,es,1,,
1964,final,it,de,it,de,0,,
1964,final,it,pt,it,pt,0,,
1964,final,it,yu,it,yu,0,,
1964,final,it,ch,it,ch,0,,
1964,final,lu,it,lu,it,5,,
1964,final,lu,gb,lu,gb,0,,
1964,final,lu,mc,lu,mc,3,,
1964,final,lu,lu,lu,lu,0,,
1964,final,lu,fr,lu,fr,1,,
1964,final,lu,at,lu,at,0,,
1964,final,lu,fi,lu,fi,0,,
1964,final,lu,no,lu,no,0,,
1964,final,lu,dk,lu,dk,0,,
1964,final,lu,nl,lu,nl,0,,
1964,final,lu,be,lu,be,0,,
1964,final,lu,es,lu,es,0,,
1964,final,lu,de,lu,de,0,,
1964,final,lu,pt,lu,pt,0,,
1964,final,lu,yu,lu,yu,0,,
1964,final,lu,ch,lu,ch,0,,
1964,final,mc,it,mc,it,3,,
1964,final,mc,gb,mc,gb,0,,
1964,final,mc,mc,mc,mc,0,,
1964,final,mc,lu,mc,lu,0,,
1964,final,mc,fr,mc,fr,5,,
1964,final,mc,at,mc,at,0,,
1964,final,mc,fi,mc,fi,0,,
1964,final,mc,no,mc,no,0,,
1964,final,mc,dk,mc,dk,0,,
1964,final,mc,nl,mc,nl,0,,
1964,final,mc,be,mc,be,1,,
1964,final,mc,es,mc,es,0,,
1964,final,mc,de,mc,de,0,,
1964,final,mc,pt,mc,pt,0,,
1964,final,mc,yu,mc,yu,0,,
1964,final,mc,ch,mc,ch,0,,
1964,final,nl,it,nl,it,5,,
1964,final,nl,gb,nl,gb,1,,
1964,final,nl,mc,nl,mc,0,,
1964,final,nl,lu,nl,lu,3,,
1964,final,nl,fr,nl,fr,0,,
1964,final,nl,at,nl,at,0,,
1964,final,nl,fi,nl,fi,0,,
1964,final,nl,no,nl,no,0,,
1964,final,nl,dk,nl,dk,0,,
1964,final,nl,nl,nl,nl,0,,
1964,final,nl,be,nl,be,0,,
1964,final,nl,es,nl,es,0,,
1964,final,nl,de,nl,de,0,,
1964,final,nl,pt,nl,pt,0,,
1964,final,nl,yu,nl,yu,0,,
1964,final,nl,ch,nl,ch,0,,
1964,final,no,it,no,it,0,,
1964,final,no,gb,no,gb,5,,
1964,final,no,mc,no,mc,0,,
1964,final,no,lu,no,lu,0,,
1964,final,no,fr,no,fr,0,,
1964,final,no,at,no,at,0,,
1964,final,no,fi,no,fi,3,,
1964,final,no,no,no,no,0,,
1964,final,no,dk,no,dk,1,,
1964,final,no,nl,no,nl,0,,
1964,final,no,be,no,be,0,,
1964,final,no,es,no,es,0,,
1964,final,no,de,no,de,0,,
1964,final,no,pt,no,pt,0,,
1964,final,no,yu,no,yu,0,,
1964,final,no,ch,no,ch,0,,
1964,final,pt,it,pt,it,5,,
1964,final,pt,gb,pt,gb,0,,
1964,final,pt,mc,pt,mc,0,,
1964,final,pt,lu,pt,lu,0,,
1964,final,pt,fr,pt,fr,3,,
1964,final,pt,at,pt,at,0,,
1964,final,pt,fi,pt,fi,0,,
1964,final,pt,no,pt,no,0,,
1964,final,pt,dk,pt,dk,0,,
1964,final,pt,nl,pt,nl,0,,
1964,final,pt,be,pt,be,1,,
1964,final,pt,es,pt,es,0,,
1964,final,pt,de,pt,de,0,,
1964,final,pt,pt,pt,pt,0,,
